time_ps,cv2_distance_A
2.119999885559082031e+00,4.634709358215332031e+00
2.159999847412109375e+00,4.855149269104003906e+00
2.200000047683715820e+00,5.404436111450195312e+00
2.240000009536743164e+00,5.338366985321044922e+00
2.279999971389770508e+00,5.298537254333496094e+00
2.319999933242797852e+00,4.986660003662109375e+00
2.359999895095825195e+00,4.808528900146484375e+00
2.399999856948852539e+00,4.559527397155761719e+00
2.440000057220458984e+00,4.257733345031738281e+00
2.480000019073486328e+00,4.263450145721435547e+00
2.519999980926513672e+00,4.648085594177246094e+00
2.559999942779541016e+00,4.711091518402099609e+00
2.599999904632568359e+00,4.498110771179199219e+00
2.639999866485595703e+00,4.613831996917724609e+00
2.679999828338623047e+00,4.836264610290527344e+00
2.720000028610229492e+00,4.902981758117675781e+00
2.759999990463256836e+00,4.981442451477050781e+00
2.799999952316284180e+00,4.909883022308349609e+00
2.839999914169311523e+00,5.035368919372558594e+00
2.879999876022338867e+00,5.063568115234375000e+00
2.919999837875366211e+00,4.776532649993896484e+00
2.960000038146972656e+00,4.673203468322753906e+00
3.000000000000000000e+00,4.452166557312011719e+00
3.039999961853027344e+00,4.687951087951660156e+00
3.079999923706054688e+00,4.617491722106933594e+00
3.119999885559082031e+00,4.643952369689941406e+00
3.159999847412109375e+00,4.518954753875732422e+00
3.199999809265136719e+00,4.532925605773925781e+00
3.240000009536743164e+00,4.775045871734619141e+00
3.279999971389770508e+00,4.834263801574707031e+00
3.319999933242797852e+00,4.744224548339843750e+00
3.359999895095825195e+00,4.619874954223632812e+00
3.399999856948852539e+00,4.484006881713867188e+00
3.439999818801879883e+00,4.447342872619628906e+00
3.480000019073486328e+00,4.604770660400390625e+00
3.519999980926513672e+00,4.808929443359375000e+00
3.559999942779541016e+00,4.979815483093261719e+00
3.599999904632568359e+00,4.907406806945800781e+00
3.639999866485595703e+00,5.040255069732666016e+00
3.679999828338623047e+00,5.087696552276611328e+00
3.720000028610229492e+00,4.858573913574218750e+00
3.759999990463256836e+00,4.748057365417480469e+00
3.799999952316284180e+00,4.779960632324218750e+00
3.839999914169311523e+00,5.287891387939453125e+00
3.879999876022338867e+00,5.224386692047119141e+00
3.919999837875366211e+00,4.855072021484375000e+00
3.959999799728393555e+00,4.570045471191406250e+00
4.000000000000000000e+00,4.393605232238769531e+00
4.039999961853027344e+00,4.359783172607421875e+00
4.079999923706054688e+00,3.997292518615722656e+00
4.119999885559082031e+00,4.108668804168701172e+00
4.159999847412109375e+00,4.311439514160156250e+00
4.199999809265136719e+00,4.434687137603759766e+00
4.239999771118164062e+00,4.287628650665283203e+00
4.279999732971191406e+00,4.098738193511962891e+00
4.319999694824218750e+00,4.181539535522460938e+00
4.360000133514404297e+00,4.069944381713867188e+00
4.400000095367431641e+00,4.094473361968994141e+00
4.440000057220458984e+00,4.241883754730224609e+00
4.480000019073486328e+00,4.423640251159667969e+00
4.519999980926513672e+00,4.439889430999755859e+00
4.559999942779541016e+00,4.350172519683837891e+00
4.599999904632568359e+00,4.378472328186035156e+00
4.639999866485595703e+00,4.238201141357421875e+00
4.679999828338623047e+00,4.180649757385253906e+00
4.719999790191650391e+00,4.543213367462158203e+00
4.759999752044677734e+00,4.320992469787597656e+00
4.799999713897705078e+00,4.243928909301757812e+00
4.839999675750732422e+00,4.362846374511718750e+00
4.880000114440917969e+00,4.428194046020507812e+00
4.920000076293945312e+00,4.270864009857177734e+00
4.960000038146972656e+00,4.211700439453125000e+00
5.000000000000000000e+00,4.332948684692382812e+00
5.039999961853027344e+00,4.421512126922607422e+00
5.079999923706054688e+00,4.446090221405029297e+00
5.119999885559082031e+00,4.431064605712890625e+00
5.159999847412109375e+00,4.356534481048583984e+00
5.199999809265136719e+00,4.439323902130126953e+00
5.239999771118164062e+00,4.331096172332763672e+00
5.279999732971191406e+00,4.120313644409179688e+00
5.319999694824218750e+00,3.982608556747436523e+00
5.359999656677246094e+00,4.218389511108398438e+00
5.400000095367431641e+00,4.419642448425292969e+00
5.440000057220458984e+00,4.184413433074951172e+00
5.480000019073486328e+00,4.161138534545898438e+00
5.519999980926513672e+00,4.236434936523437500e+00
5.559999942779541016e+00,4.394508838653564453e+00
5.599999904632568359e+00,4.279000759124755859e+00
5.639999866485595703e+00,4.370652198791503906e+00
5.679999828338623047e+00,4.082648754119873047e+00
5.719999790191650391e+00,4.121797561645507812e+00
5.759999752044677734e+00,4.263175964355468750e+00
5.799999713897705078e+00,4.314394474029541016e+00
5.839999675750732422e+00,4.281453609466552734e+00
5.879999637603759766e+00,4.316931247711181641e+00
5.920000076293945312e+00,4.129288196563720703e+00
5.960000038146972656e+00,4.185235500335693359e+00
6.000000000000000000e+00,4.266739368438720703e+00
6.039999961853027344e+00,4.555192470550537109e+00
6.079999923706054688e+00,4.656932353973388672e+00
6.119999885559082031e+00,4.514559745788574219e+00
6.159999847412109375e+00,4.228679656982421875e+00
6.199999809265136719e+00,4.406987190246582031e+00
6.239999771118164062e+00,4.455577373504638672e+00
6.279999732971191406e+00,4.377776622772216797e+00
6.319999694824218750e+00,4.247728347778320312e+00
6.359999656677246094e+00,4.398353099822998047e+00
6.399999618530273438e+00,4.580255031585693359e+00
6.440000057220458984e+00,4.499939441680908203e+00
6.480000019073486328e+00,4.401107311248779297e+00
6.519999980926513672e+00,4.539426803588867188e+00
6.559999942779541016e+00,4.564768791198730469e+00
6.599999904632568359e+00,4.595131397247314453e+00
6.639999866485595703e+00,4.374843120574951172e+00
6.679999828338623047e+00,4.348534584045410156e+00
6.719999790191650391e+00,4.477648258209228516e+00
6.759999752044677734e+00,4.274206161499023438e+00
6.799999713897705078e+00,4.130789279937744141e+00
6.839999675750732422e+00,4.377963066101074219e+00
6.879999637603759766e+00,4.534790039062500000e+00
6.920000076293945312e+00,4.414641380310058594e+00
6.960000038146972656e+00,4.311805248260498047e+00
7.000000000000000000e+00,4.458249092102050781e+00
7.039999961853027344e+00,4.377234935760498047e+00
7.079999923706054688e+00,4.326304912567138672e+00
7.119999885559082031e+00,4.535573959350585938e+00
7.159999847412109375e+00,4.710531711578369141e+00
7.199999809265136719e+00,4.538620471954345703e+00
7.239999771118164062e+00,4.343981742858886719e+00
7.279999732971191406e+00,4.525962352752685547e+00
7.319999694824218750e+00,4.604804992675781250e+00
7.359999656677246094e+00,4.466777801513671875e+00
7.399999618530273438e+00,4.315986156463623047e+00
7.440000057220458984e+00,4.396580696105957031e+00
7.480000019073486328e+00,4.531647682189941406e+00
7.519999980926513672e+00,4.342374324798583984e+00
7.559999942779541016e+00,4.535131931304931641e+00
7.599999904632568359e+00,4.263362884521484375e+00
7.639999866485595703e+00,4.401498794555664062e+00
7.679999828338623047e+00,4.270382404327392578e+00
7.719999790191650391e+00,4.306554317474365234e+00
7.759999752044677734e+00,4.224521160125732422e+00
7.799999713897705078e+00,4.337730407714843750e+00
7.839999675750732422e+00,4.495722770690917969e+00
7.879999637603759766e+00,4.227996349334716797e+00
7.919999599456787109e+00,4.215878963470458984e+00
7.960000038146972656e+00,4.193155765533447266e+00
8.000000000000000000e+00,4.202487945556640625e+00
8.039999961853027344e+00,4.328179836273193359e+00
8.079999923706054688e+00,4.306963920593261719e+00
8.119999885559082031e+00,3.994452714920043945e+00
8.159999847412109375e+00,4.153431892395019531e+00
8.199999809265136719e+00,4.169512271881103516e+00
8.239999771118164062e+00,4.303463459014892578e+00
8.279999732971191406e+00,4.426283359527587891e+00
8.319999694824218750e+00,4.269791603088378906e+00
8.359999656677246094e+00,4.423733711242675781e+00
8.399999618530273438e+00,4.430468559265136719e+00
8.439999580383300781e+00,4.229457855224609375e+00
8.479999542236328125e+00,4.291205406188964844e+00
8.519999504089355469e+00,4.480809688568115234e+00
8.559999465942382812e+00,4.532763481140136719e+00
8.599999427795410156e+00,4.288982391357421875e+00
8.639999389648437500e+00,4.375750064849853516e+00
8.679999351501464844e+00,4.485362529754638672e+00
8.720000267028808594e+00,4.444941997528076172e+00
8.760000228881835938e+00,4.243775367736816406e+00
8.800000190734863281e+00,4.197156429290771484e+00
8.840000152587890625e+00,4.435235977172851562e+00
8.880000114440917969e+00,4.441657543182373047e+00
8.920000076293945312e+00,4.444392681121826172e+00
8.960000038146972656e+00,4.408214569091796875e+00
9.000000000000000000e+00,4.296170234680175781e+00
9.039999961853027344e+00,4.356958866119384766e+00
9.079999923706054688e+00,4.497038364410400391e+00
9.119999885559082031e+00,4.500202178955078125e+00
9.159999847412109375e+00,4.206366539001464844e+00
9.199999809265136719e+00,4.273561477661132812e+00
9.239999771118164062e+00,4.423666000366210938e+00
9.279999732971191406e+00,4.400888442993164062e+00
9.319999694824218750e+00,4.340265274047851562e+00
9.359999656677246094e+00,4.493988990783691406e+00
9.399999618530273438e+00,4.520159721374511719e+00
9.439999580383300781e+00,4.346438407897949219e+00
9.479999542236328125e+00,4.275883197784423828e+00
9.519999504089355469e+00,4.302493095397949219e+00
9.559999465942382812e+00,4.381076812744140625e+00
9.599999427795410156e+00,4.439093589782714844e+00
9.639999389648437500e+00,4.596133232116699219e+00
9.679999351501464844e+00,4.244455337524414062e+00
9.719999313354492188e+00,4.283578872680664062e+00
9.760000228881835938e+00,4.429636955261230469e+00
9.800000190734863281e+00,4.227600097656250000e+00
9.840000152587890625e+00,4.326709270477294922e+00
9.880000114440917969e+00,4.257080078125000000e+00
9.920000076293945312e+00,4.457075119018554688e+00
9.960000038146972656e+00,4.506621837615966797e+00
1.000000000000000000e+01,4.370508193969726562e+00
1.003999996185302734e+01,4.352545261383056641e+00
1.007999992370605469e+01,4.263544559478759766e+00
1.011999988555908203e+01,4.307487487792968750e+00
1.015999984741210938e+01,4.161507129669189453e+00
1.019999980926513672e+01,4.265082836151123047e+00
1.023999977111816406e+01,4.327114105224609375e+00
1.027999973297119141e+01,4.182467460632324219e+00
1.031999969482421875e+01,4.280724048614501953e+00
1.035999965667724609e+01,4.393966674804687500e+00
1.039999961853027344e+01,4.267354965209960938e+00
1.043999958038330078e+01,4.200798988342285156e+00
1.047999954223632812e+01,4.278007507324218750e+00
1.051999950408935547e+01,4.474435329437255859e+00
1.055999946594238281e+01,4.415304183959960938e+00
1.059999942779541016e+01,4.447326183319091797e+00
1.063999938964843750e+01,4.228040695190429688e+00
1.067999935150146484e+01,4.212174415588378906e+00
1.071999931335449219e+01,4.459911346435546875e+00
1.076000022888183594e+01,4.467860221862792969e+00
1.080000019073486328e+01,4.427564620971679688e+00
1.084000015258789062e+01,4.015801906585693359e+00
1.088000011444091797e+01,4.417648315429687500e+00
1.092000007629394531e+01,4.385907173156738281e+00
1.096000003814697266e+01,4.280486106872558594e+00
1.100000000000000000e+01,4.334720611572265625e+00
1.103999996185302734e+01,4.381822109222412109e+00
1.107999992370605469e+01,4.421987533569335938e+00
1.111999988555908203e+01,4.064650535583496094e+00
1.115999984741210938e+01,4.317168235778808594e+00
1.119999980926513672e+01,4.420622825622558594e+00
1.123999977111816406e+01,4.401158332824707031e+00
1.127999973297119141e+01,4.367167472839355469e+00
1.131999969482421875e+01,4.224542617797851562e+00
1.135999965667724609e+01,4.534507274627685547e+00
1.139999961853027344e+01,4.627606391906738281e+00
1.143999958038330078e+01,4.297399520874023438e+00
1.147999954223632812e+01,4.068479537963867188e+00
1.151999950408935547e+01,4.235164642333984375e+00
1.155999946594238281e+01,4.555259704589843750e+00
1.159999942779541016e+01,4.593839645385742188e+00
1.163999938964843750e+01,4.374763011932373047e+00
1.167999935150146484e+01,4.253350734710693359e+00
1.171999931335449219e+01,4.472610473632812500e+00
1.175999927520751953e+01,4.389561176300048828e+00
1.180000019073486328e+01,4.371075153350830078e+00
1.184000015258789062e+01,4.323322296142578125e+00
1.188000011444091797e+01,4.351589202880859375e+00
1.192000007629394531e+01,4.475425720214843750e+00
1.196000003814697266e+01,4.318163871765136719e+00
1.200000000000000000e+01,4.239192485809326172e+00
1.203999996185302734e+01,4.210507392883300781e+00
1.207999992370605469e+01,4.428530693054199219e+00
1.211999988555908203e+01,4.544523239135742188e+00
1.215999984741210938e+01,4.504904747009277344e+00
1.219999980926513672e+01,4.478238105773925781e+00
1.223999977111816406e+01,4.414918899536132812e+00
1.227999973297119141e+01,4.338997364044189453e+00
1.231999969482421875e+01,4.289027214050292969e+00
1.235999965667724609e+01,4.385707378387451172e+00
1.239999961853027344e+01,4.306931495666503906e+00
1.243999958038330078e+01,4.226271629333496094e+00
1.247999954223632812e+01,4.376403331756591797e+00
1.251999950408935547e+01,4.316020488739013672e+00
1.255999946594238281e+01,4.564743041992187500e+00
1.259999942779541016e+01,4.670233726501464844e+00
1.263999938964843750e+01,4.512358188629150391e+00
1.267999935150146484e+01,4.327257633209228516e+00
1.271999931335449219e+01,4.409240722656250000e+00
1.275999927520751953e+01,4.418815612792968750e+00
1.279999923706054688e+01,4.180838108062744141e+00
1.284000015258789062e+01,4.498461246490478516e+00
1.288000011444091797e+01,4.502458095550537109e+00
1.292000007629394531e+01,4.287627220153808594e+00
1.296000003814697266e+01,4.161388397216796875e+00
1.300000000000000000e+01,4.405220508575439453e+00
1.303999996185302734e+01,4.619484424591064453e+00
1.307999992370605469e+01,4.414081096649169922e+00
1.311999988555908203e+01,4.091555118560791016e+00
1.315999984741210938e+01,4.290702819824218750e+00
1.319999980926513672e+01,4.456808567047119141e+00
1.323999977111816406e+01,4.274674892425537109e+00
1.327999973297119141e+01,4.292775154113769531e+00
1.331999969482421875e+01,4.336802005767822266e+00
1.335999965667724609e+01,4.435791015625000000e+00
1.339999961853027344e+01,4.332840442657470703e+00
1.343999958038330078e+01,4.430162906646728516e+00
1.347999954223632812e+01,4.515193939208984375e+00
1.351999950408935547e+01,4.265174388885498047e+00
1.355999946594238281e+01,4.304848194122314453e+00
1.359999942779541016e+01,4.119538307189941406e+00
1.363999938964843750e+01,4.273882865905761719e+00
1.367999935150146484e+01,4.444928169250488281e+00
1.371999931335449219e+01,4.192037105560302734e+00
1.375999927520751953e+01,4.103531837463378906e+00
1.379999923706054688e+01,4.357340335845947266e+00
1.384000015258789062e+01,4.478511333465576172e+00
1.388000011444091797e+01,4.452653884887695312e+00
1.392000007629394531e+01,4.057179450988769531e+00
1.396000003814697266e+01,4.262307643890380859e+00
1.400000000000000000e+01,4.325468063354492188e+00
1.403999996185302734e+01,4.187326908111572266e+00
1.407999992370605469e+01,4.260138511657714844e+00
1.411999988555908203e+01,4.194175243377685547e+00
1.415999984741210938e+01,4.570956707000732422e+00
1.419999980926513672e+01,4.088881015777587891e+00
1.423999977111816406e+01,4.051838874816894531e+00
1.427999973297119141e+01,4.168446540832519531e+00
1.431999969482421875e+01,4.251665115356445312e+00
1.435999965667724609e+01,4.273576736450195312e+00
1.439999961853027344e+01,4.143516063690185547e+00
1.443999958038330078e+01,4.586521625518798828e+00
1.447999954223632812e+01,4.456806182861328125e+00
1.451999950408935547e+01,4.201070785522460938e+00
1.455999946594238281e+01,4.182128906250000000e+00
1.459999942779541016e+01,4.567925453186035156e+00
1.463999938964843750e+01,4.420592308044433594e+00
1.467999935150146484e+01,4.412589550018310547e+00
1.471999931335449219e+01,4.435461997985839844e+00
1.475999927520751953e+01,4.401716232299804688e+00
1.479999923706054688e+01,4.573745727539062500e+00
1.483999919891357422e+01,4.274258136749267578e+00
1.488000011444091797e+01,4.183094501495361328e+00
1.492000007629394531e+01,4.069757938385009766e+00
1.496000003814697266e+01,4.092447280883789062e+00
1.500000000000000000e+01,4.036213397979736328e+00
1.503999996185302734e+01,4.141989707946777344e+00
1.507999992370605469e+01,4.021903514862060547e+00
1.511999988555908203e+01,4.110943794250488281e+00
1.515999984741210938e+01,4.098188400268554688e+00
1.519999980926513672e+01,3.934841394424438477e+00
1.523999977111816406e+01,4.192974090576171875e+00
1.527999973297119141e+01,4.200087547302246094e+00
1.531999969482421875e+01,4.417121410369873047e+00
1.535999965667724609e+01,4.337354660034179688e+00
1.539999961853027344e+01,4.356463909149169922e+00
1.543999958038330078e+01,4.490670680999755859e+00
1.547999954223632812e+01,4.471612930297851562e+00
1.551999950408935547e+01,4.494169712066650391e+00
1.555999946594238281e+01,4.205557823181152344e+00
1.559999942779541016e+01,4.309982776641845703e+00
1.563999938964843750e+01,4.427053928375244141e+00
1.567999935150146484e+01,4.251723766326904297e+00
1.571999931335449219e+01,4.308904170989990234e+00
1.575999927520751953e+01,4.353928089141845703e+00
1.579999923706054688e+01,4.501696586608886719e+00
1.583999919891357422e+01,4.589745044708251953e+00
1.588000011444091797e+01,4.378641128540039062e+00
1.592000007629394531e+01,4.251962184906005859e+00
1.596000003814697266e+01,4.355478763580322266e+00
1.600000000000000000e+01,3.958496570587158203e+00
1.603999900817871094e+01,4.091100215911865234e+00
1.607999992370605469e+01,4.326010227203369141e+00
1.611999893188476562e+01,4.337547302246093750e+00
1.615999984741210938e+01,4.241543769836425781e+00
1.619999885559082031e+01,4.190494060516357422e+00
1.623999977111816406e+01,4.083334922790527344e+00
1.627999877929687500e+01,4.037107944488525391e+00
1.631999969482421875e+01,4.085756301879882812e+00
1.635999870300292969e+01,4.067610263824462891e+00
1.639999961853027344e+01,4.129331588745117188e+00
1.644000053405761719e+01,3.982096433639526367e+00
1.647999954223632812e+01,4.044064044952392578e+00
1.652000045776367188e+01,4.197277545928955078e+00
1.655999946594238281e+01,4.074452400207519531e+00
1.660000038146972656e+01,4.347478389739990234e+00
1.663999938964843750e+01,4.079525947570800781e+00
1.668000030517578125e+01,4.161634445190429688e+00
1.671999931335449219e+01,4.087066650390625000e+00
1.676000022888183594e+01,4.242516040802001953e+00
1.679999923706054688e+01,4.324333190917968750e+00
1.684000015258789062e+01,4.256411075592041016e+00
1.687999916076660156e+01,4.311400413513183594e+00
1.692000007629394531e+01,4.140936851501464844e+00
1.695999908447265625e+01,4.165246963500976562e+00
1.700000000000000000e+01,4.258254051208496094e+00
1.703999900817871094e+01,3.916349649429321289e+00
1.707999992370605469e+01,4.117155075073242188e+00
1.711999893188476562e+01,4.233747482299804688e+00
1.715999984741210938e+01,4.305771827697753906e+00
1.719999885559082031e+01,4.055181503295898438e+00
1.723999977111816406e+01,3.908967733383178711e+00
1.727999877929687500e+01,4.032333850860595703e+00
1.731999969482421875e+01,4.138094425201416016e+00
1.735999870300292969e+01,4.288120746612548828e+00
1.739999961853027344e+01,4.282997608184814453e+00
1.744000053405761719e+01,4.350489139556884766e+00
1.747999954223632812e+01,4.407293319702148438e+00
1.752000045776367188e+01,4.279298782348632812e+00
1.755999946594238281e+01,4.190612316131591797e+00
1.760000038146972656e+01,4.117786884307861328e+00
1.763999938964843750e+01,3.999679803848266602e+00
1.768000030517578125e+01,3.954700946807861328e+00
1.771999931335449219e+01,3.994824171066284180e+00
1.776000022888183594e+01,4.139345169067382812e+00
1.779999923706054688e+01,4.086717605590820312e+00
1.784000015258789062e+01,4.239568233489990234e+00
1.787999916076660156e+01,4.260123729705810547e+00
1.792000007629394531e+01,4.157298088073730469e+00
1.795999908447265625e+01,4.278573513031005859e+00
1.800000000000000000e+01,4.239581584930419922e+00
1.803999900817871094e+01,4.145605564117431641e+00
1.807999992370605469e+01,4.086463928222656250e+00
1.811999893188476562e+01,4.126374721527099609e+00
1.815999984741210938e+01,4.079085350036621094e+00
1.819999885559082031e+01,4.077432632446289062e+00
1.823999977111816406e+01,4.096059799194335938e+00
1.827999877929687500e+01,4.155848503112792969e+00
1.831999969482421875e+01,4.246250629425048828e+00
1.835999870300292969e+01,4.033260822296142578e+00
1.839999961853027344e+01,4.036487579345703125e+00
1.844000053405761719e+01,3.904886245727539062e+00
1.847999954223632812e+01,4.055348873138427734e+00
1.852000045776367188e+01,4.170094490051269531e+00
1.855999946594238281e+01,4.110971927642822266e+00
1.860000038146972656e+01,4.328104972839355469e+00
1.863999938964843750e+01,4.272051811218261719e+00
1.868000030517578125e+01,4.120491981506347656e+00
1.871999931335449219e+01,4.289127826690673828e+00
1.876000022888183594e+01,4.258811473846435547e+00
1.879999923706054688e+01,4.270742893218994141e+00
1.884000015258789062e+01,3.872986316680908203e+00
1.887999916076660156e+01,4.108725070953369141e+00
1.892000007629394531e+01,4.291021347045898438e+00
1.895999908447265625e+01,4.206243991851806641e+00
1.900000000000000000e+01,4.202819824218750000e+00
1.903999900817871094e+01,4.156357765197753906e+00
1.907999992370605469e+01,4.238124370574951172e+00
1.911999893188476562e+01,4.091758728027343750e+00
1.915999984741210938e+01,4.156648159027099609e+00
1.919999885559082031e+01,4.092277526855468750e+00
1.923999977111816406e+01,4.385405063629150391e+00
1.927999877929687500e+01,4.170611381530761719e+00
1.931999969482421875e+01,4.103773117065429688e+00
1.935999870300292969e+01,4.186216831207275391e+00
1.939999961853027344e+01,4.180826187133789062e+00
1.943999862670898438e+01,4.359702110290527344e+00
1.947999954223632812e+01,4.185208320617675781e+00
1.952000045776367188e+01,4.137572288513183594e+00
1.955999946594238281e+01,4.051273345947265625e+00
1.960000038146972656e+01,3.847427845001220703e+00
1.963999938964843750e+01,3.783515930175781250e+00
1.968000030517578125e+01,4.029565811157226562e+00
1.971999931335449219e+01,3.899803400039672852e+00
1.976000022888183594e+01,3.857228755950927734e+00
1.979999923706054688e+01,4.039745330810546875e+00
1.984000015258789062e+01,4.183748722076416016e+00
1.987999916076660156e+01,4.278845310211181641e+00
1.992000007629394531e+01,4.230122089385986328e+00
1.995999908447265625e+01,4.412074089050292969e+00
2.000000000000000000e+01,4.137087345123291016e+00
2.003999900817871094e+01,4.061062335968017578e+00
2.007999992370605469e+01,4.094145774841308594e+00
2.011999893188476562e+01,3.968932390213012695e+00
2.015999984741210938e+01,4.044149875640869141e+00
2.019999885559082031e+01,3.983019828796386719e+00
2.023999977111816406e+01,4.102453708648681641e+00
2.027999877929687500e+01,4.145035266876220703e+00
2.031999969482421875e+01,4.123714447021484375e+00
2.035999870300292969e+01,4.021511554718017578e+00
2.039999961853027344e+01,4.213662147521972656e+00
2.043999862670898438e+01,3.964517593383789062e+00
2.047999954223632812e+01,3.976467132568359375e+00
2.052000045776367188e+01,4.006691932678222656e+00
2.055999946594238281e+01,4.208952903747558594e+00
2.060000038146972656e+01,4.299163818359375000e+00
2.063999938964843750e+01,4.003102779388427734e+00
2.068000030517578125e+01,3.936358213424682617e+00
2.071999931335449219e+01,3.899674177169799805e+00
2.076000022888183594e+01,3.846910715103149414e+00
2.079999923706054688e+01,3.885481119155883789e+00
2.084000015258789062e+01,4.136151313781738281e+00
2.087999916076660156e+01,4.083721637725830078e+00
2.092000007629394531e+01,3.881197214126586914e+00
2.095999908447265625e+01,3.905148983001708984e+00
2.100000000000000000e+01,4.158255100250244141e+00
2.103999900817871094e+01,3.951292991638183594e+00
2.107999992370605469e+01,3.886127471923828125e+00
2.111999893188476562e+01,3.841099977493286133e+00
2.115999984741210938e+01,3.852002859115600586e+00
2.119999885559082031e+01,3.993202209472656250e+00
2.123999977111816406e+01,4.027263641357421875e+00
2.127999877929687500e+01,3.998667955398559570e+00
2.131999969482421875e+01,4.347817897796630859e+00
2.135999870300292969e+01,4.216537475585937500e+00
2.139999961853027344e+01,4.082377433776855469e+00
2.143999862670898438e+01,3.930371522903442383e+00
2.147999954223632812e+01,3.876657962799072266e+00
2.152000045776367188e+01,4.047834396362304688e+00
2.155999946594238281e+01,4.019912242889404297e+00
2.160000038146972656e+01,4.138214588165283203e+00
2.163999938964843750e+01,4.044442653656005859e+00
2.168000030517578125e+01,3.897743701934814453e+00
2.171999931335449219e+01,4.054831027984619141e+00
2.176000022888183594e+01,3.814524650573730469e+00
2.179999923706054688e+01,3.855363130569458008e+00
2.184000015258789062e+01,3.935909748077392578e+00
2.187999916076660156e+01,3.999925374984741211e+00
2.192000007629394531e+01,4.050891399383544922e+00
2.195999908447265625e+01,4.135320186614990234e+00
2.200000000000000000e+01,4.185704231262207031e+00
2.203999900817871094e+01,4.200519561767578125e+00
2.207999992370605469e+01,4.024676799774169922e+00
2.211999893188476562e+01,3.831330299377441406e+00
2.215999984741210938e+01,4.010538578033447266e+00
2.219999885559082031e+01,4.147934436798095703e+00
2.223999977111816406e+01,4.110621452331542969e+00
2.227999877929687500e+01,3.961925268173217773e+00
2.231999969482421875e+01,4.245419979095458984e+00
2.235999870300292969e+01,4.026542663574218750e+00
2.239999961853027344e+01,3.743559598922729492e+00
2.243999862670898438e+01,3.697018146514892578e+00
2.247999954223632812e+01,3.987988948822021484e+00
2.251999855041503906e+01,3.987961053848266602e+00
2.255999946594238281e+01,3.912062883377075195e+00
2.260000038146972656e+01,4.074815750122070312e+00
2.263999938964843750e+01,3.881275892257690430e+00
2.268000030517578125e+01,3.955854415893554688e+00
2.271999931335449219e+01,3.854210615158081055e+00
2.276000022888183594e+01,3.924228429794311523e+00
2.279999923706054688e+01,4.116157531738281250e+00
2.284000015258789062e+01,4.023095130920410156e+00
2.287999916076660156e+01,4.029736518859863281e+00
2.292000007629394531e+01,3.941633939743041992e+00
2.295999908447265625e+01,4.077654361724853516e+00
2.300000000000000000e+01,4.096550464630126953e+00
2.303999900817871094e+01,4.146142482757568359e+00
2.307999992370605469e+01,4.068744182586669922e+00
2.311999893188476562e+01,4.059844017028808594e+00
2.315999984741210938e+01,4.039362907409667969e+00
2.319999885559082031e+01,3.691107273101806641e+00
2.323999977111816406e+01,3.784595966339111328e+00
