time_ps,cv1_distance_A
2.311999893188476562e+01,3.466610431671142578e+00
2.315999984741210938e+01,3.458376884460449219e+00
2.319999885559082031e+01,3.426542043685913086e+00
2.323999977111816406e+01,3.439660549163818359e+00
2.327999877929687500e+01,3.542104482650756836e+00
2.331999969482421875e+01,3.454368114471435547e+00
2.335999870300292969e+01,3.525385379791259766e+00
2.339999961853027344e+01,3.488653182983398438e+00
2.343999862670898438e+01,3.479687929153442383e+00
2.347999954223632812e+01,3.519294261932373047e+00
2.351999855041503906e+01,3.463744878768920898e+00
2.355999946594238281e+01,3.448743581771850586e+00
2.360000038146972656e+01,3.602916955947875977e+00
2.363999938964843750e+01,3.490261793136596680e+00
2.368000030517578125e+01,3.499272823333740234e+00
2.371999931335449219e+01,3.395030736923217773e+00
2.376000022888183594e+01,3.491817712783813477e+00
2.379999923706054688e+01,3.459184169769287109e+00
2.384000015258789062e+01,3.465097904205322266e+00
2.387999916076660156e+01,3.489515304565429688e+00
2.392000007629394531e+01,3.509462118148803711e+00
2.395999908447265625e+01,3.593270540237426758e+00
2.400000000000000000e+01,3.446897983551025391e+00
2.403999900817871094e+01,3.501574516296386719e+00
2.407999992370605469e+01,3.485601663589477539e+00
2.411999893188476562e+01,3.496300935745239258e+00
2.415999984741210938e+01,3.606149911880493164e+00
2.419999885559082031e+01,3.399661540985107422e+00
2.423999977111816406e+01,3.544831991195678711e+00
2.427999877929687500e+01,3.416628837585449219e+00
2.431999969482421875e+01,3.566175699234008789e+00
2.435999870300292969e+01,3.430582523345947266e+00
2.439999961853027344e+01,3.487351655960083008e+00
2.443999862670898438e+01,3.438165426254272461e+00
2.447999954223632812e+01,3.547897577285766602e+00
2.451999855041503906e+01,3.532994985580444336e+00
2.455999946594238281e+01,3.510730504989624023e+00
2.460000038146972656e+01,3.554578542709350586e+00
2.463999938964843750e+01,3.429858684539794922e+00
2.468000030517578125e+01,3.463512182235717773e+00
2.471999931335449219e+01,3.461777210235595703e+00
2.476000022888183594e+01,3.498260736465454102e+00
2.479999923706054688e+01,3.622944831848144531e+00
2.484000015258789062e+01,3.398287773132324219e+00
2.487999916076660156e+01,3.498460769653320312e+00
2.492000007629394531e+01,3.472426414489746094e+00
2.495999908447265625e+01,3.600837230682373047e+00
2.500000000000000000e+01,3.384416818618774414e+00
2.503999900817871094e+01,3.636659145355224609e+00
2.507999992370605469e+01,3.425932407379150391e+00
2.511999893188476562e+01,3.551651239395141602e+00
2.515999984741210938e+01,3.472857236862182617e+00
2.519999885559082031e+01,3.458703756332397461e+00
2.523999977111816406e+01,3.505776166915893555e+00
2.527999877929687500e+01,3.455563068389892578e+00
2.531999969482421875e+01,3.523617506027221680e+00
2.535999870300292969e+01,3.392350912094116211e+00
2.539999961853027344e+01,3.514834165573120117e+00
2.543999862670898438e+01,3.502320766448974609e+00
2.547999954223632812e+01,3.547079563140869141e+00
2.551999855041503906e+01,3.510214090347290039e+00
2.555999946594238281e+01,3.497072458267211914e+00
2.559999847412109375e+01,3.467088937759399414e+00
2.563999938964843750e+01,3.505968809127807617e+00
2.568000030517578125e+01,3.401840925216674805e+00
2.571999931335449219e+01,3.405278444290161133e+00
2.576000022888183594e+01,3.620357275009155273e+00
2.579999923706054688e+01,3.481177806854248047e+00
2.584000015258789062e+01,3.486847877502441406e+00
2.587999916076660156e+01,3.481170177459716797e+00
2.592000007629394531e+01,3.470162868499755859e+00
2.595999908447265625e+01,3.538346767425537109e+00
2.600000000000000000e+01,3.406778573989868164e+00
2.603999900817871094e+01,3.482025861740112305e+00
2.607999992370605469e+01,3.586415052413940430e+00
2.611999893188476562e+01,3.475958585739135742e+00
2.615999984741210938e+01,3.463653802871704102e+00
2.619999885559082031e+01,3.486902952194213867e+00
2.623999977111816406e+01,3.548266649246215820e+00
2.627999877929687500e+01,3.469983577728271484e+00
2.631999969482421875e+01,3.539919853210449219e+00
2.635999870300292969e+01,3.453852891921997070e+00
2.639999961853027344e+01,3.453598976135253906e+00
2.643999862670898438e+01,3.487747907638549805e+00
2.647999954223632812e+01,3.563147783279418945e+00
2.651999855041503906e+01,3.414692640304565430e+00
2.655999946594238281e+01,3.540695190429687500e+00
2.659999847412109375e+01,3.432960748672485352e+00
2.663999938964843750e+01,3.411368131637573242e+00
2.668000030517578125e+01,3.483487606048583984e+00
2.671999931335449219e+01,3.400660037994384766e+00
2.676000022888183594e+01,3.495139598846435547e+00
2.679999923706054688e+01,3.486038684844970703e+00
2.684000015258789062e+01,3.500917196273803711e+00
2.687999916076660156e+01,3.515695095062255859e+00
2.692000007629394531e+01,3.400509119033813477e+00
2.695999908447265625e+01,3.505188226699829102e+00
2.700000000000000000e+01,3.457541465759277344e+00
2.703999900817871094e+01,3.574120283126831055e+00
2.707999992370605469e+01,3.438711643218994141e+00
2.711999893188476562e+01,3.465035438537597656e+00
2.715999984741210938e+01,3.456934928894042969e+00
2.719999885559082031e+01,3.501523017883300781e+00
2.723999977111816406e+01,3.534739732742309570e+00
2.727999877929687500e+01,3.426485776901245117e+00
2.731999969482421875e+01,3.627441883087158203e+00
2.735999870300292969e+01,3.437280893325805664e+00
2.739999961853027344e+01,3.664747238159179688e+00
2.743999862670898438e+01,3.379863262176513672e+00
2.747999954223632812e+01,3.539100408554077148e+00
2.751999855041503906e+01,3.408993959426879883e+00
2.755999946594238281e+01,3.471110105514526367e+00
2.759999847412109375e+01,3.520884990692138672e+00
2.763999938964843750e+01,3.512779951095581055e+00
2.768000030517578125e+01,3.493581295013427734e+00
2.771999931335449219e+01,3.529021263122558594e+00
2.776000022888183594e+01,3.423376321792602539e+00
2.779999923706054688e+01,3.483605861663818359e+00
2.784000015258789062e+01,3.499252796173095703e+00
2.787999916076660156e+01,3.463286876678466797e+00
2.792000007629394531e+01,3.502648353576660156e+00
2.795999908447265625e+01,3.446351766586303711e+00
2.800000000000000000e+01,3.688935995101928711e+00
2.803999900817871094e+01,3.564882278442382812e+00
2.807999992370605469e+01,3.556115388870239258e+00
2.811999893188476562e+01,3.522424936294555664e+00
2.815999984741210938e+01,3.580800771713256836e+00
2.819999885559082031e+01,3.513991117477416992e+00
2.823999977111816406e+01,3.567771196365356445e+00
2.827999877929687500e+01,3.607141971588134766e+00
2.831999969482421875e+01,3.524394512176513672e+00
2.835999870300292969e+01,3.600943565368652344e+00
2.839999961853027344e+01,3.547856092453002930e+00
2.843999862670898438e+01,3.570460557937622070e+00
2.847999954223632812e+01,3.740057706832885742e+00
2.851999855041503906e+01,3.482782363891601562e+00
2.855999946594238281e+01,3.657171249389648438e+00
2.859999847412109375e+01,3.601102828979492188e+00
2.863999938964843750e+01,3.562605857849121094e+00
2.868000030517578125e+01,3.600792407989501953e+00
2.871999931335449219e+01,3.524112462997436523e+00
2.876000022888183594e+01,3.629978895187377930e+00
2.879999923706054688e+01,3.551885128021240234e+00
2.884000015258789062e+01,3.590841054916381836e+00
2.887999916076660156e+01,3.635262727737426758e+00
2.892000007629394531e+01,3.521831035614013672e+00
2.895999908447265625e+01,3.712342262268066406e+00
2.900000000000000000e+01,3.585127830505371094e+00
2.903999900817871094e+01,3.612610816955566406e+00
2.907999992370605469e+01,3.752138376235961914e+00
2.911999893188476562e+01,3.400757074356079102e+00
2.915999984741210938e+01,3.618738412857055664e+00
2.919999885559082031e+01,3.482246875762939453e+00
2.923999977111816406e+01,3.574970960617065430e+00
2.927999877929687500e+01,3.562888383865356445e+00
2.931999969482421875e+01,3.622639417648315430e+00
2.935999870300292969e+01,3.560339927673339844e+00
2.939999961853027344e+01,3.608280658721923828e+00
2.943999862670898438e+01,3.722865819931030273e+00
2.947999954223632812e+01,3.613173484802246094e+00
2.951999855041503906e+01,3.584363222122192383e+00
2.955999946594238281e+01,3.694193363189697266e+00
2.959999847412109375e+01,3.651535987854003906e+00
2.963999938964843750e+01,3.554914712905883789e+00
2.967999839782714844e+01,3.622212886810302734e+00
2.971999931335449219e+01,3.558170557022094727e+00
2.976000022888183594e+01,3.622037410736083984e+00
2.979999923706054688e+01,3.649579048156738281e+00
2.984000015258789062e+01,3.602157831192016602e+00
2.987999916076660156e+01,3.592978239059448242e+00
2.992000007629394531e+01,3.702987432479858398e+00
2.995999908447265625e+01,3.576702356338500977e+00
3.000000000000000000e+01,3.648787021636962891e+00
3.003999900817871094e+01,3.523427963256835938e+00
3.007999992370605469e+01,3.689008235931396484e+00
3.011999893188476562e+01,3.902467966079711914e+00
3.015999984741210938e+01,3.493526458740234375e+00
3.019999885559082031e+01,3.683354616165161133e+00
3.023999977111816406e+01,3.549898386001586914e+00
3.027999877929687500e+01,3.548527479171752930e+00
3.031999969482421875e+01,3.639935731887817383e+00
3.035999870300292969e+01,3.479184389114379883e+00
3.039999961853027344e+01,3.680391073226928711e+00
3.043999862670898438e+01,3.569864988327026367e+00
3.047999954223632812e+01,3.661176204681396484e+00
3.051999855041503906e+01,3.594071626663208008e+00
3.055999946594238281e+01,3.624658823013305664e+00
3.059999847412109375e+01,3.543758153915405273e+00
3.063999938964843750e+01,3.591238737106323242e+00
3.067999839782714844e+01,3.660625219345092773e+00
3.071999931335449219e+01,3.617491245269775391e+00
3.076000022888183594e+01,3.741838932037353516e+00
3.079999923706054688e+01,3.733478069305419922e+00
3.084000015258789062e+01,3.575628995895385742e+00
3.087999916076660156e+01,3.549134254455566406e+00
3.092000007629394531e+01,3.665403366088867188e+00
3.095999908447265625e+01,3.546679258346557617e+00
3.100000000000000000e+01,3.516506671905517578e+00
3.103999900817871094e+01,3.704367876052856445e+00
3.107999992370605469e+01,3.642104864120483398e+00
3.111999893188476562e+01,3.568692684173583984e+00
3.115999984741210938e+01,3.586264610290527344e+00
3.119999885559082031e+01,3.519490718841552734e+00
3.123999977111816406e+01,3.621674060821533203e+00
3.127999877929687500e+01,3.465072154998779297e+00
3.131999969482421875e+01,3.608730316162109375e+00
3.135999870300292969e+01,3.631260871887207031e+00
3.139999961853027344e+01,3.647500514984130859e+00
3.143999862670898438e+01,3.534906148910522461e+00
3.147999954223632812e+01,3.598074197769165039e+00
3.151999855041503906e+01,3.585560560226440430e+00
3.155999946594238281e+01,3.591217041015625000e+00
3.159999847412109375e+01,3.672169923782348633e+00
3.163999938964843750e+01,3.538015127182006836e+00
3.167999839782714844e+01,3.655151128768920898e+00
3.171999931335449219e+01,3.695347309112548828e+00
3.176000022888183594e+01,3.739370584487915039e+00
3.179999923706054688e+01,3.568078041076660156e+00
3.184000015258789062e+01,3.539584875106811523e+00
3.187999916076660156e+01,3.538208484649658203e+00
3.192000007629394531e+01,3.576410770416259766e+00
3.195999908447265625e+01,3.620105504989624023e+00
3.200000000000000000e+01,3.573792695999145508e+00
3.204000091552734375e+01,3.553513526916503906e+00
3.207999801635742188e+01,3.627377033233642578e+00
3.211999893188476562e+01,3.589320421218872070e+00
3.215999984741210938e+01,3.703752994537353516e+00
3.220000076293945312e+01,3.606547355651855469e+00
3.223999786376953125e+01,3.520741701126098633e+00
3.227999877929687500e+01,3.644221305847167969e+00
3.231999969482421875e+01,3.530225038528442383e+00
3.236000061035156250e+01,3.578642368316650391e+00
3.239999771118164062e+01,3.770135402679443359e+00
3.243999862670898438e+01,3.597972393035888672e+00
3.247999954223632812e+01,3.607790470123291016e+00
3.252000045776367188e+01,3.645824432373046875e+00
3.255999755859375000e+01,3.529458761215209961e+00
3.259999847412109375e+01,3.486010551452636719e+00
3.263999938964843750e+01,3.651831388473510742e+00
3.268000030517578125e+01,3.575176477432250977e+00
3.271999740600585938e+01,3.715015649795532227e+00
3.275999832153320312e+01,3.635475158691406250e+00
3.279999923706054688e+01,3.569865703582763672e+00
3.284000015258789062e+01,3.569301128387451172e+00
3.288000106811523438e+01,3.698651075363159180e+00
3.291999816894531250e+01,3.530357122421264648e+00
3.295999908447265625e+01,3.604591846466064453e+00
3.300000000000000000e+01,3.588734626770019531e+00
3.304000091552734375e+01,3.698826313018798828e+00
3.307999801635742188e+01,3.594528913497924805e+00
3.311999893188476562e+01,3.528748989105224609e+00
3.315999984741210938e+01,3.676332235336303711e+00
3.320000076293945312e+01,3.579274415969848633e+00
3.323999786376953125e+01,3.575916528701782227e+00
3.327999877929687500e+01,3.541558504104614258e+00
3.331999969482421875e+01,3.611100435256958008e+00
3.336000061035156250e+01,3.656286478042602539e+00
3.339999771118164062e+01,3.617569923400878906e+00
3.343999862670898438e+01,3.647905111312866211e+00
3.347999954223632812e+01,3.459381103515625000e+00
3.352000045776367188e+01,3.667213678359985352e+00
3.355999755859375000e+01,3.601173639297485352e+00
3.359999847412109375e+01,3.581354141235351562e+00
3.363999938964843750e+01,3.729087829589843750e+00
3.368000030517578125e+01,3.631583690643310547e+00
3.371999740600585938e+01,3.567855596542358398e+00
3.375999832153320312e+01,3.598625183105468750e+00
3.379999923706054688e+01,3.555096387863159180e+00
3.384000015258789062e+01,3.724333524703979492e+00
3.388000106811523438e+01,3.534403562545776367e+00
3.391999816894531250e+01,3.554088830947875977e+00
3.395999908447265625e+01,3.650287866592407227e+00
3.400000000000000000e+01,3.661905050277709961e+00
3.404000091552734375e+01,3.528257608413696289e+00
3.407999801635742188e+01,3.658834934234619141e+00
3.411999893188476562e+01,3.565819978713989258e+00
3.415999984741210938e+01,3.598099946975708008e+00
3.420000076293945312e+01,3.586347579956054688e+00
3.423999786376953125e+01,3.625086784362792969e+00
3.427999877929687500e+01,3.655136823654174805e+00
3.431999969482421875e+01,3.652594804763793945e+00
3.436000061035156250e+01,3.662446975708007812e+00
3.439999771118164062e+01,3.575682640075683594e+00
3.443999862670898438e+01,3.582440614700317383e+00
3.447999954223632812e+01,3.562469959259033203e+00
3.452000045776367188e+01,3.559834957122802734e+00
3.455999755859375000e+01,3.606398105621337891e+00
3.459999847412109375e+01,3.664971828460693359e+00
3.463999938964843750e+01,3.554448366165161133e+00
3.468000030517578125e+01,3.685742855072021484e+00
3.471999740600585938e+01,3.545098543167114258e+00
3.475999832153320312e+01,3.672007560729980469e+00
3.479999923706054688e+01,3.558761835098266602e+00
3.484000015258789062e+01,3.588819026947021484e+00
3.488000106811523438e+01,3.644185543060302734e+00
3.491999816894531250e+01,3.510351657867431641e+00
3.495999908447265625e+01,3.624536991119384766e+00
3.500000000000000000e+01,3.628129482269287109e+00
3.504000091552734375e+01,3.572186946868896484e+00
3.507999801635742188e+01,3.678587198257446289e+00
3.511999893188476562e+01,3.655174016952514648e+00
3.515999984741210938e+01,3.544714689254760742e+00
3.520000076293945312e+01,3.703798770904541016e+00
3.523999786376953125e+01,3.480386018753051758e+00
3.527999877929687500e+01,3.607395172119140625e+00
3.531999969482421875e+01,3.571925878524780273e+00
3.536000061035156250e+01,3.788917303085327148e+00
3.539999771118164062e+01,3.620835542678833008e+00
3.543999862670898438e+01,3.552133798599243164e+00
3.547999954223632812e+01,3.669859170913696289e+00
3.552000045776367188e+01,3.523221969604492188e+00
3.555999755859375000e+01,3.810146331787109375e+00
3.559999847412109375e+01,3.716517210006713867e+00
3.563999938964843750e+01,3.481525897979736328e+00
3.568000030517578125e+01,3.785079956054687500e+00
3.571999740600585938e+01,3.624827384948730469e+00
3.575999832153320312e+01,3.580446958541870117e+00
3.579999923706054688e+01,3.561972856521606445e+00
3.584000015258789062e+01,3.664743661880493164e+00
3.588000106811523438e+01,3.542376995086669922e+00
3.591999816894531250e+01,3.698154926300048828e+00
3.595999908447265625e+01,3.593604326248168945e+00
3.600000000000000000e+01,3.613045692443847656e+00
3.604000091552734375e+01,3.654383420944213867e+00
3.607999801635742188e+01,3.609957456588745117e+00
3.611999893188476562e+01,3.719607830047607422e+00
3.615999984741210938e+01,3.586378574371337891e+00
3.620000076293945312e+01,3.608121871948242188e+00
3.623999786376953125e+01,3.549832105636596680e+00
3.627999877929687500e+01,3.707136631011962891e+00
3.631999969482421875e+01,3.614396810531616211e+00
3.636000061035156250e+01,3.750505208969116211e+00
3.639999771118164062e+01,3.498471260070800781e+00
3.643999862670898438e+01,3.663905858993530273e+00
3.647999954223632812e+01,3.640816688537597656e+00
3.652000045776367188e+01,3.505331516265869141e+00
3.655999755859375000e+01,3.684508085250854492e+00
3.659999847412109375e+01,3.614490747451782227e+00
3.663999938964843750e+01,3.564569473266601562e+00
3.668000030517578125e+01,3.630702018737792969e+00
3.671999740600585938e+01,3.594068288803100586e+00
3.675999832153320312e+01,3.714607715606689453e+00
3.679999923706054688e+01,3.598519802093505859e+00
3.684000015258789062e+01,3.568192720413208008e+00
3.688000106811523438e+01,3.691989898681640625e+00
3.691999816894531250e+01,3.521208763122558594e+00
3.695999908447265625e+01,3.685831069946289062e+00
3.700000000000000000e+01,3.518139123916625977e+00
3.704000091552734375e+01,3.659355163574218750e+00
3.707999801635742188e+01,3.597013950347900391e+00
3.711999893188476562e+01,3.573870658874511719e+00
3.715999984741210938e+01,3.634027242660522461e+00
3.720000076293945312e+01,3.545854568481445312e+00
3.723999786376953125e+01,3.633463859558105469e+00
3.727999877929687500e+01,3.517773866653442383e+00
3.731999969482421875e+01,3.637399673461914062e+00
3.736000061035156250e+01,3.590373754501342773e+00
3.739999771118164062e+01,3.582350254058837891e+00
3.743999862670898438e+01,3.561233043670654297e+00
3.747999954223632812e+01,3.717899799346923828e+00
3.752000045776367188e+01,3.652113676071166992e+00
3.755999755859375000e+01,3.570870399475097656e+00
3.759999847412109375e+01,3.550229787826538086e+00
3.763999938964843750e+01,3.686640739440917969e+00
3.768000030517578125e+01,3.726333141326904297e+00
3.771999740600585938e+01,3.524062633514404297e+00
3.775999832153320312e+01,3.629930019378662109e+00
3.779999923706054688e+01,3.614446401596069336e+00
3.784000015258789062e+01,3.624617815017700195e+00
3.787999725341796875e+01,3.534157276153564453e+00
3.791999816894531250e+01,3.664163589477539062e+00
3.795999908447265625e+01,3.566310167312622070e+00
3.800000000000000000e+01,3.657510042190551758e+00
3.804000091552734375e+01,3.622131347656250000e+00
3.807999801635742188e+01,3.584593772888183594e+00
3.811999893188476562e+01,3.616314411163330078e+00
3.815999984741210938e+01,3.587627410888671875e+00
3.820000076293945312e+01,3.532007694244384766e+00
3.823999786376953125e+01,3.696839332580566406e+00
3.827999877929687500e+01,3.699577569961547852e+00
3.831999969482421875e+01,3.631330490112304688e+00
3.836000061035156250e+01,3.572993993759155273e+00
3.839999771118164062e+01,3.595691442489624023e+00
3.843999862670898438e+01,3.492337226867675781e+00
3.847999954223632812e+01,3.667516946792602539e+00
3.852000045776367188e+01,3.684758424758911133e+00
3.855999755859375000e+01,3.660263299942016602e+00
3.859999847412109375e+01,3.575681924819946289e+00
3.863999938964843750e+01,3.654629468917846680e+00
3.868000030517578125e+01,3.641226291656494141e+00
3.871999740600585938e+01,3.622954607009887695e+00
3.875999832153320312e+01,3.639078617095947266e+00
3.879999923706054688e+01,3.601433753967285156e+00
3.884000015258789062e+01,3.631500959396362305e+00
3.887999725341796875e+01,3.597740173339843750e+00
3.891999816894531250e+01,3.625304698944091797e+00
3.895999908447265625e+01,3.606778860092163086e+00
3.900000000000000000e+01,3.603133916854858398e+00
3.904000091552734375e+01,3.675045251846313477e+00
3.907999801635742188e+01,3.575342893600463867e+00
3.911999893188476562e+01,3.627161979675292969e+00
3.915999984741210938e+01,3.562213897705078125e+00
3.920000076293945312e+01,3.669742345809936523e+00
3.923999786376953125e+01,3.665563344955444336e+00
3.927999877929687500e+01,3.599835872650146484e+00
3.931999969482421875e+01,3.610750198364257812e+00
3.936000061035156250e+01,3.577421188354492188e+00
3.939999771118164062e+01,3.585595607757568359e+00
3.943999862670898438e+01,3.607856750488281250e+00
3.947999954223632812e+01,3.642841339111328125e+00
3.952000045776367188e+01,3.579570293426513672e+00
3.955999755859375000e+01,3.563466548919677734e+00
3.959999847412109375e+01,3.649843454360961914e+00
3.963999938964843750e+01,3.513355731964111328e+00
3.968000030517578125e+01,3.716422319412231445e+00
3.971999740600585938e+01,3.599314212799072266e+00
3.975999832153320312e+01,3.664414882659912109e+00
3.979999923706054688e+01,3.522410631179809570e+00
3.984000015258789062e+01,3.643492698669433594e+00
3.987999725341796875e+01,3.678566455841064453e+00
3.991999816894531250e+01,3.597997426986694336e+00
3.995999908447265625e+01,3.669363021850585938e+00
