episode,score,steps,success,final_distance,n_biases,loss,actor_loss,critic_loss,entropy,approx_kl,clip_frac,lr,eval_score_mean,eval_success_rate,eval_final_distance_mean
16,-15.857599961338202,40,0.0,3.8004889891691467,33,49.99234443240695,-0.06108851979176203,100.19333055284288,4.32326504919264,-0.02225198100010554,0.0625,0.0003,,,
17,-14.602838333780685,40,0.0,3.4832493878170343,30,70.62693516413371,-0.0321939445954437,141.4047622680664,4.325202385584514,-0.011866907278696695,0.020833333333333332,0.0003,,,
18,227.0518825478806,38,1.0,0.05756029550123656,33,6118.437374538846,-0.019174629615412817,12236.99912516276,4.299643145667182,-0.02431146513360242,0.05439814842409558,0.0003,,,
19,-47.26315625073728,40,0.0,6.8570137172671,34,94.06484317779541,0.04214618355035782,188.13130569458008,4.295426964759827,0.013840841129422188,0.0,0.0003,,,
20,223.3265151944284,36,1.0,0.1821937281587904,26,5866.9140625,-0.043851835653185844,11733.999348958334,4.18148218260871,-0.018090721633699205,0.0763888888888889,0.0003,-15.802277872402756,0.0,5.070853143643742
21,-31.356156431973986,40,0.0,5.0513407166340984,32,75.85557323031955,-0.0098383410109414,151.81495327419705,4.20632447136773,-0.0018997689088185628,0.013888888888888888,0.0003,,,
22,-28.5661225100223,40,0.0,4.866512967754109,30,75.89772664583646,-0.05524987899340116,151.991421186007,4.273406468904936,0.007317005441739009,0.014423076923076924,0.0003,,,
23,220.8428242605872,38,1.0,0.17658215532448593,30,6081.626482282366,-0.12127704944993768,12163.578334263393,4.138276372637067,-0.022396251958395754,0.11160714285714286,0.0003,,,
24,-19.922988616817918,40,0.0,3.8749157752320307,31,30.724945386250813,-0.007734337200721105,61.547576268514,4.11086110273997,0.011885106563568115,0.0,0.0003,,,
25,0.4099092435941767,40,0.0,2.3209942856815635,32,25.870586077372234,0.010288265068084002,51.79975080490112,3.95774507522583,0.005441750089327495,0.041666666666666664,0.0003,,,
26,-8.834179889091374,40,0.0,3.175809588797957,30,66.17504681481256,-0.06575821878181563,132.56685511271158,4.26212035285102,-0.016718840433491602,0.09722222222222222,0.0003,,,
27,5.2316142332013875,40,0.0,1.789416101392262,36,26.713831159803604,-0.026331146558125813,53.56320910983615,4.144233650631374,0.012295400102933248,0.0,0.0003,,,
28,-9.474580065014662,40,0.0,3.0989162765467078,34,44.10326910018921,0.04222053289413452,88.20403003692627,4.096627175807953,0.01670314557850361,0.0,0.0003,,,
29,-9.781211893425874,40,0.0,3.1752867729847196,34,33.80112520853678,-0.0744087944428126,67.83538309733073,4.21566120783488,0.0090902050336202,0.0,0.0003,,,
30,-8.690422011892641,40,0.0,3.15598236239325,29,42.857553482055664,-0.015732589695188735,85.83049413892958,4.196107281578912,-0.012811705470085144,0.1076388888888889,0.0003,,,
31,-3.0608071494314797,40,0.0,2.2629850421524673,31,28.413378556569416,-0.06803135620430112,57.04111862182617,3.914935270945231,-0.011379944781462351,0.036458333333333336,0.0003,,,
32,-40.45070526422065,40,0.0,5.97103463785914,30,72.79965591430664,0.004803495109081268,145.67467803955077,4.248679351806641,0.015100513398647309,0.0,0.0003,,,
33,224.1339797369808,34,1.0,0.17211597509885632,25,7457.657633463542,-0.15250368995798957,14915.697699652777,3.8718458546532526,0.003512404031223721,0.006944444444444444,0.0003,,,
34,6.343825683104679,40,0.0,1.9629347523964626,26,23.47749534020057,0.01091847912623332,47.01026491018442,3.855556983214158,0.007690939765710097,0.028846153846153848,0.0003,,,
35,-17.97776568996563,40,0.0,3.777556384386291,31,25.592964871724448,-0.02095533683896065,51.31161384582519,4.188717333475749,-0.004922388990720113,0.04583333333333333,0.0003,,,
36,-29.14252099775288,40,0.0,5.144331003415867,27,66.91064071655273,-0.010877497494220734,133.92066542307535,3.881475329399109,0.01378464326262474,0.0,0.0003,,,
