time_ps,cv1_A,cv2_A
2.679999828338623047e+00,3.483487844467163086e+00,4.176793098449707031e+00
2.720000028610229492e+00,3.400660753250122070e+00,4.047204017639160156e+00
2.759999990463256836e+00,3.495140552520751953e+00,3.911979913711547852e+00
2.799999952316284180e+00,3.486038923263549805e+00,3.684945583343505859e+00
2.839999914169311523e+00,3.500916957855224609e+00,3.656739234924316406e+00
2.879999876022338867e+00,3.515695333480834961e+00,3.922496080398559570e+00
2.919999837875366211e+00,3.400509119033813477e+00,4.139918327331542969e+00
2.960000038146972656e+00,3.505188465118408203e+00,4.047782897949218750e+00
3.000000000000000000e+00,3.457540988922119141e+00,3.930169820785522461e+00
3.039999961853027344e+00,3.574120759963989258e+00,4.163641452789306641e+00
3.079999923706054688e+00,3.438711166381835938e+00,4.119637966156005859e+00
3.119999885559082031e+00,3.465035200119018555e+00,3.872473955154418945e+00
3.159999847412109375e+00,3.456935405731201172e+00,3.999133586883544922e+00
3.199999809265136719e+00,3.501522541046142578e+00,4.229176521301269531e+00
3.240000009536743164e+00,3.534739494323730469e+00,3.910983085632324219e+00
3.279999971389770508e+00,3.426485538482666016e+00,3.923947572708129883e+00
3.319999933242797852e+00,3.627441406250000000e+00,4.102129936218261719e+00
3.359999895095825195e+00,3.437280654907226562e+00,4.167512416839599609e+00
3.399999856948852539e+00,3.664746522903442383e+00,4.234740734100341797e+00
3.439999818801879883e+00,3.379863262176513672e+00,4.010637283325195312e+00
3.480000019073486328e+00,3.539099931716918945e+00,4.027585983276367188e+00
3.519999980926513672e+00,3.408993244171142578e+00,4.010380268096923828e+00
3.559999942779541016e+00,3.471110105514526367e+00,4.140968799591064453e+00
3.599999904632568359e+00,3.520884752273559570e+00,3.939329147338867188e+00
3.639999866485595703e+00,3.512779474258422852e+00,4.052783966064453125e+00
3.679999828338623047e+00,3.493581295013427734e+00,3.825075626373291016e+00
3.720000028610229492e+00,3.529021263122558594e+00,3.850186586380004883e+00
3.759999990463256836e+00,3.423377275466918945e+00,4.276331901550292969e+00
3.799999952316284180e+00,3.483606338500976562e+00,4.224853515625000000e+00
3.839999914169311523e+00,3.499252796173095703e+00,4.215815544128417969e+00
3.879999876022338867e+00,3.463287830352783203e+00,4.270892620086669922e+00
3.919999837875366211e+00,3.502648591995239258e+00,4.287034511566162109e+00
3.959999799728393555e+00,3.446351528167724609e+00,4.122620105743408203e+00
